"ANIO","MES","CONGLOMERADO","MUESTRA","SELVIV","HOGAR","ESTRATO","LLAVE_PANEL","CCDD","AREA","C201","C203","C204","C205","C206","C207","C208","C300n","NROINF","C301_DIA","C301_MES","C301_ANIO","C303","C304","C305","C306_1","C306_2","C306_3","C306_4","C306_5","C306_6","C306_7","C306_8","C306_9","C306_10","C306_10A","C306_11","C306A","C308_COD","C309_COD","C310","C311","C312","C313","C317","C317A","C318_1","C318_2","C318_3","C318_4","C318_5","C318_6","C318_7","C318_T","C328_T","whoraT","C330","C331","C333","C334","P209H","C335","C338","C339_1","C341_T","C342","C344","C345_1","C347_T","C348","C350","C352","C353","C354","C355","C356","C357_I","C358","C359","SEGURO1","C361_1","C362_1","C361_2","C362_2","C361_3","C362_3","C361_4","C362_4","C361_5","C362_5","C361_6","C362_6","C361_7","C362_7","C361_8","C362_8","C364_1","C365_1","C364_2","C365_2","C364_3","C365_3","C364_4","C365_4","C366","C366_1","C366_2","C375_1","C375_2","C375_3","C375_4","C375_5","C375_6","C376","C377","OCUP300","D341_T","D344","D347_T","D350","D351_T","I339_1","I342","I345_1","I348","INGTOT","INGTOTP","ingtrabw","RESIDENT","Informal_P","FAC300_ANUAL"
2025,"02","3198703",2,"0058",1,2,"20240231987032005812","12",1,2,2,1,2,,2,44,2,2,2,12,1980,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,66.293510216256
2025,"02","3198703",2,"0058",1,2,"20240231987032005813","12",1,3,3,1,2,,1,21,3,3,4,6,2003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,1,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,89.3167993371465
2025,"02","3198703",2,"0058",1,2,"20240231987032005814","12",1,4,3,1,2,,1,20,4,4,99,99,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,4,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,89.3167993371465
2025,"02","3198703",2,"0058",1,2,"20240231987032005815","12",1,5,3,1,2,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"02","3198703",2,"0060",1,2,"20240231987032006011","12",1,1,1,1,2,,1,42,1,1,23,5,1982,1,,,,,,,,,,,,,,,,2421,8412,3,2,,,5,9998,0,8,8,8,8,8,5,45,,45,1,,2,,2,2,4,2000,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,,,50,2000,,,,2000,2000,2050,1,2,86.9568785707325
2025,"02","3198703",2,"0060",1,2,"20240231987032006012","12",1,2,2,1,2,,2,38,2,2,25,7,1986,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,4,,,,,,,,,,,,,1,,66.293510216256
2025,"02","3198703",2,"0060",1,2,"20240231987032006013","12",1,3,3,1,2,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"02","3198703",2,"0061",1,2,"20240231987032006111","12",1,1,1,1,2,,2,64,1,1,16,11,1960,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,3,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,54.732236422805
2025,"02","3198703",2,"0061",1,2,"20240231987032006112","12",1,2,2,1,2,,1,70,2,2,23,7,1954,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,13,6,2,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,,51.07968315757675
2025,"02","3198703",2,"0062",1,2,"20240231987032006211","12",1,1,1,1,1,,2,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2025,"02","3198703",2,"0062",1,2,"20240231987032006212","12",1,2,3,1,2,,1,31,2,2,13,11,1993,1,,,,,,,,,,,,,,,,7231,4520,3,5,2,2,1,8,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,2,250,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,,,,1083,,,,1083,1083,1083,1,1,86.9568785707325
2025,"02","3198703",2,"0081",1,2,"20240231987032008111","12",1,1,1,1,2,,1,67,1,1,27,11,1957,1,,,,,,,,,,,,,,,,5120,5610,2,,2,2,1,2,0,10,10,10,10,10,8,58,,58,1,,2,,2,2,,,,,,,,,,,,,,,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,11,5,,2,2,2,2,2,2,1,1,1,,300,,,,,317,,,617,617,617,1,2,
2025,"02","3198703",2,"0081",1,2,"20240231987032008112","12",1,2,2,1,2,,2,72,2,2,12,5,1952,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,4,,,,,,,,,,,,,1,,
2025,"02","3198703",2,"0081",1,2,"20240231987032008115","12",1,3,5,1,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"02","3198703",2,"0081",1,2,"20240231987032008113","12",1,4,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
2025,"02","3198703",2,"0081",1,2,"20240231987032008114","12",1,5,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
2025,"02","3198703",3,"0047",1,2,"20250231987033004711","12",1,1,1,1,2,,1,38,1,1,1,11,1986,1,,,,,,,,,,,,,,,,3112,7110,2,,3,2,1,2,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,,,,,1600,,,1600,1600,1600,1,1,88.76640223647375
2025,"02","3198703",3,"0047",1,2,"20250231987033004712","12",1,2,2,1,2,,2,34,2,2,9,4,1990,1,,,,,,,,,,,,,,,,9629,7110,4,,3,2,1,2,0,8,8,8,8,8,0,40,,40,1,,2,,2,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,,,,,,,,0,0,0,1,1,63.22932780097625
2025,"02","3198703",3,"0051",1,2,"20250231987033005111","12",1,1,1,1,2,,2,58,1,1,9,11,1966,2,1,,,,,,,,,,,,,,,2330,8521,3,2,,,5,9998,0,0,0,0,0,0,0,0,,30,2,30,2,,2,2,4,3300,,,,,,,,,,,,,,,2,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,,,50,3300,,,,3300,3300,3350,1,2,37.695038466776
2025,"02","3198703",3,"0051",1,2,"20250231987033005112","12",1,2,3,1,1,,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2025,"02","3198703",3,"0051",1,2,"20250231987033005113","12",1,3,3,1,2,,1,18,3,3,20,6,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,4,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,2,,2,2,2,2,2,2,10,7,3,,,,,,,,,,,,,1,,89.3167993371465
2025,"02","3198703",3,"0052",1,2,"20250231987033005211","12",1,1,1,1,2,,1,35,1,1,20,9,1989,1,,,,,,,,,,,,,,,,2211,8610,3,2,,,5,9998,0,6,6,6,6,6,6,36,,36,1,,2,,2,2,4,6000,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,7,,2,2,2,2,2,2,10,7,1,,,,,50,6000,,,,6000,6000,6050,1,2,86.9568785707325
2025,"02","3198703",3,"0052",1,2,"20250231987033005212","12",1,2,2,1,2,,2,34,2,2,25,8,1990,2,1,,,,,,,,,,,,,,,2634,8610,3,2,,,5,9998,0,0,0,0,0,0,0,0,,36,2,36,2,,2,2,4,2300,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,12,2,,2,2,2,2,2,2,10,7,1,,,,,50,2300,,,,2300,2300,2350,1,2,63.22932780097625
2025,"02","3198703",3,"0052",1,2,"20250231987033005213","12",1,3,3,1,2,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"02","31991",3,"0012",1,2,"202411319913001211","12",1,1,1,1,2,,2,28,1,1,28,10,1996,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,13,4,3,1,6,2,,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,12,1,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,,124.7950210848275
2025,"02","31991",3,"0013",1,2,"202411319913001311","12",1,1,1,1,2,,2,58,1,1,4,5,1966,1,,,,,,,,,,,,,,,,2611,6910,2,,2,2,1,1,0,12,12,12,12,12,12,72,,72,1,,2,,2,2,,,,,,,,,,,,,,,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,,,,,1900,,,1900,1900,1900,1,2,74.39827820187675
2025,"02","31991",3,"0013",1,2,"202411319913001312","12",1,2,3,1,2,,1,17,2,2,29,8,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,2,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,221.65154902622226
2025,"02","31991",3,"0013",1,2,"202502319913001313","12",1,3,6,1,2,,2,79,3,1,28,11,1945,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,2,11,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,1,,1,2,2,2,1,1,1,7,4,,,,,,,,,,,,,1,,109.84751775368476
2025,"02","3200401",2,"0023",1,2,"20231132004012002311","12",1,1,1,1,2,,1,41,1,1,30,12,1983,1,,,,,,,,,,,,,,,,8332,8411,3,2,,,5,9998,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,4,2500,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,,,537,2500,,,,2500,2500,3037,1,2,90.53239752637825
2025,"02","3200401",2,"0023",1,2,"20231132004012002312","12",1,2,2,1,2,,2,39,2,2,8,8,1985,1,,,,,,,,,,,,,,,,3221,8610,3,2,,,5,9998,12,0,0,0,12,12,0,36,,36,1,,2,,2,2,4,2900,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,,,75,2900,,,,2900,2900,2975,1,2,65.829210223403
2025,"02","3200401",2,"0023",1,2,"20231132004012002313","12",1,3,3,1,2,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"02","3200401",2,"0023",1,2,"20231132004012002314","12",1,4,3,1,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"02","3200401",2,"0024",1,2,"20231132004012002412","12",1,1,1,1,2,,2,42,1,1,9,4,1982,1,,,,,,,,,,,,,,,,5141,9602,2,,3,2,1,1,0,10,10,10,10,10,10,60,,60,1,,1,1,1,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,1,5,2,,2,,6,5,,2,2,2,2,2,2,10,1,1,,,,,,,1250,,,1250,1250,1250,1,1,69.0193866082165
2025,"02","3200401",2,"0024",1,2,"20231132004012002411","12",1,2,6,1,2,,2,63,2,2,11,5,1961,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,3,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,,,2,2,2,2,2,2,1,1,4,,,,,,,,,,,,,1,,57.944421787557
2025,"02","3200401",2,"0025",1,2,"20231132004012002511","12",1,1,1,1,1,,1,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2025,"02","3200401",2,"0025",1,2,"20231132004012002512","12",1,2,2,1,2,,2,33,2,2,16,1,1992,1,,,,,,,,,,,,,,,,5142,9602,2,,3,2,1,1,0,0,0,0,0,0,4,4,,6,2,6,1,2,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,1,1,,,,,,,360,,,360,360,360,1,1,65.829210223403
2025,"02","3200401",2,"0025",1,2,"20231132004012002513","12",1,3,3,1,2,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"02","3200401",2,"0025",1,2,"20231132004012002514","12",1,4,3,1,2,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"02","3200401",2,"0026",1,2,"20231132004012002612","12",1,1,1,1,2,,1,29,1,1,15,7,1995,1,,,,,,,,,,,,,,,,3432,7410,3,5,2,1,1,2,0,6,6,6,6,6,6,36,,36,1,,1,2,2,1,4,850,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,,,,850,,,,850,850,850,1,1,92.4163257277225
2025,"02","32017",2,"0023",1,2,"202311320172002311","12",1,1,1,1,1,,1,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2025,"02","32017",2,"0023",1,2,"202311320172002312","12",1,2,2,1,2,,2,52,2,2,16,7,1972,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,6,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,86.58733168665525
2025,"02","32017",2,"0023",1,2,"202311320172002313","12",1,3,3,1,2,,1,28,3,3,5,5,1996,1,,,,,,,,,,,,,,,,2152,4773,3,5,1,,1,15,0,0,8,8,9,8,8,41,,41,1,,2,,2,2,4,2300,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,9,1,,,,,417,2300,,,,2300,2300,2717,1,2,199.74416776034076
2025,"02","32017",2,"0023",1,2,"202311320172002314","12",1,4,3,1,2,,2,22,4,4,22,3,2002,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,136.6786777213845
2025,"02","32017",2,"0024",1,2,"202311320172002411","12",1,1,1,1,1,,1,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2025,"02","32017",2,"0024",1,2,"202311320172002412","12",1,2,2,1,2,,2,60,2,2,30,11,1964,1,,,,,,,,,,,,,,,,2341,8510,3,2,,,5,9998,0,6,6,6,6,6,0,30,,30,1,,2,,2,2,4,3100,,,,,,,,,,,,,,,2,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,,,83,3100,,,,3100,3100,3183,1,2,86.58733168665525
2025,"02","32017",2,"0024",1,2,"202311320172002414","12",1,3,5,1,2,,2,17,3,3,4,5,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,2,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,177.89066496431874
2025,"02","32017",2,"0024",1,2,"202311320172002413","12",1,4,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
2025,"02","32017",2,"0025",1,2,"202311320172002511","12",1,1,1,1,2,,2,48,1,1,17,7,1976,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,,2,2,2,2,1,2,2,10,7,4,,,,,,,,,,,,,1,,127.84440291595526
2025,"02","32017",2,"0025",1,2,"202311320172002514","12",1,2,3,1,2,,2,16,2,2,1,5,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,2,5,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,177.89066496431874
2025,"02","32017",2,"0025",1,2,"202311320172002515","12",1,3,3,1,2,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"02","32017",2,"0026",1,2,"202311320172002611","12",1,1,1,1,2,,1,47,1,1,10,7,1977,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,13,5,2,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,,117.3325097389835
2025,"02","32017",2,"0026",1,2,"202311320172002612","12",1,2,2,1,2,,2,52,2,2,17,12,1972,2,1,,,,,,,,,,,,,,,2341,8510,3,2,,,5,9998,0,0,0,0,0,0,0,0,,30,2,30,2,,2,2,4,3100,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,,,,3100,,,,3100,3100,3100,1,2,86.58733168665525
2025,"02","32017",2,"0026",1,2,"202311320172002613","12",1,3,3,1,2,,1,27,3,3,27,10,1997,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,2,5,,,1,1,1,5,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,199.74416776034076
2025,"02","32017",2,"0026",1,2,"202311320172002614","12",1,4,3,1,2,,2,22,4,4,17,2,2003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,136.6786777213845
2025,"02","32017",2,"0026",1,2,"202311320172002615","12",1,5,3,1,2,,2,18,5,5,23,4,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,2,5,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,177.89066496431874
2025,"02","32017",2,"0026",1,2,"202311320172002616","12",1,6,3,1,2,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"02","32091",2,"0011",1,2,"202405320912001111","12",1,1,1,1,2,,2,74,1,1,5,6,1950,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,28.602410726133
2025,"02","32091",2,"0012",1,2,"202402320912001211","12",1,1,1,1,2,,1,62,1,1,25,9,1962,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,13,5,6,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,,46.86969215871025
2025,"02","32091",2,"0012",1,2,"202402320912001212","12",1,2,2,1,2,,2,65,2,2,20,7,1959,1,,,,,,,,,,,,,,,,5131,5610,3,5,2,2,1,4,0,6,6,6,6,6,6,36,,36,1,,2,,2,2,2,300,60,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,1,5,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,260,,,,,1299,,,,1559,1559,1559,1,1,28.602410726133
2025,"02","32091",2,"0012",1,2,"202402320912001213","12",1,3,3,1,2,,1,24,3,3,17,8,2000,1,,,,,,,,,,,,,,,,5230,5610,3,5,2,2,1,4,8,0,0,0,0,0,8,16,,16,1,,1,2,2,2,2,100,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,4,,2,2,2,2,2,2,10,7,1,,,,,,433,,,,433,433,433,1,1,67.772202477955
2025,"02","32091",2,"0013",1,2,"202402320912001311","12",1,1,1,1,2,,1,62,1,1,1,3,1963,1,,,,,,,,,,,,,,,,2611,8411,3,2,,,5,9998,0,6,6,6,6,8,0,32,,32,1,,1,2,2,2,4,4000,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,,,250,4000,,,,4000,4000,4250,1,2,38.75847158828225
2025,"02","32091",2,"0013",1,2,"202402320912001312","12",1,2,2,1,2,,2,51,2,2,23,10,1973,1,,,,,,,,,,,,,,,,2611,6910,2,,2,2,1,1,0,7,7,8,9,6,4,41,,41,1,,2,,2,2,,,,,,,,,,,,,,,,,2,1,1,4,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,,,,,2400,,,2400,2400,2400,1,2,28.602410726133
2025,"02","32091",2,"0013",1,2,"202402320912001313","12",1,3,3,1,2,,1,18,3,3,8,3,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,1,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,67.772202477955
2025,"02","32091",2,"0013",1,2,"202402320912001314","12",1,4,3,1,2,,2,17,4,4,1,9,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,2,5,,,2,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,10,1,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,45.149095156772
